"year";"month";"day";"hour MEZ";"min";"dewpoint temperature (degree C)";"air temperature (degree C)";"relative humidity (%)";"global radiation (W m^(-2))";"wind speed (km/h)";"wind direction (degree)";"wind speed - gust (km/h)";"precipitation (10^(-1) mm)";"air pressure (hPa)"
2005;4;6;18;45;4,6;18,0;41,2;1,3;7,3;173,5;-6999;0,0;989,0
2005;4;6;19;00;4,6;17,8;41,5;-0,2;8,8;172,3;-6999;0,0;989,0
2005;4;6;19;15;4,2;17,5;41,4;-0,6;9,2;174,2;-6999;0,0;989,0
2005;4;6;19;30;4,1;17,1;42,0;-0,6;8,5;170,0;-6999;0,0;989,0
2005;4;6;19;45;3,6;16,8;41,3;-0,5;9,2;179,7;-6999;0,0;989,0
2005;4;6;20;00;3,3;16,3;41,9;-0,6;7,3;182,5;-6999;0,0;989,0
2005;4;6;20;15;2,6;16,0;40,6;-0,6;7,9;187,0;-6999;0,0;989,0
2005;4;6;20;30;1,8;15,8;38,7;-0,5;11,4;190,1;-6999;0,0;989,0
2005;4;6;20;45;1,3;15,6;37,9;-0,5;10,9;199,0;-6999;0,0;989,0
2005;4;6;21;00;0,9;15,2;37,7;-0,6;11,3;203,1;-6999;0,0;989,0
2005;4;6;21;15;0,9;14,8;38,7;-0,6;9,2;202,4;-6999;0,0;989,0
2005;4;6;21;30;0,7;14,5;39,1;-0,6;9,0;204,0;-6999;0,0;989,0
2005;4;6;21;45;0,5;14,4;38,6;-0,7;10,0;192,6;-6999;0,0;989,0
2005;4;6;22;00;0,1;14,1;38,4;-0,6;8,2;188,7;-6999;0,0;989,0
2005;4;6;22;15;0,0;13,8;38,9;-0,7;5,2;187,8;-6999;0,0;989,0
2005;4;6;22;30;-0,0;13,6;39,2;-0,7;5,9;193,4;-6999;0,0;989,0
2005;4;6;22;45;-0,1;13,4;39,4;-0,6;4,0;212,3;-6999;0,0;988,0
2005;4;6;23;00;-0,1;13,1;40,2;-0,6;1,4;218,4;-6999;0,0;988,0
2005;4;6;23;15;-0,0;12,9;41,0;-0,7;2,2;213,7;-6999;0,0;988,0
2005;4;6;23;30;-0,1;12,7;41,4;-0,7;2,6;206,6;-6999;0,0;988,0
2005;4;6;23;45;-0,1;12,7;41,3;-0,6;2,6;201,4;-6999;0,0;988,0
2005;4;6;24;00;-0,2;12,8;40,7;-0,6;4,2;205,1;-6999;0,0;988,0
2005;4;7;00;15;-0,3;12,8;40,4;-0,6;4,4;200,7;-6999;0,0;988,0
2005;4;7;00;30;-0,5;12,7;40,3;-0,7;4,2;197,6;-6999;0,0;987,0
2005;4;7;00;45;-0,7;12,4;40,5;-0,6;2,8;209,8;-6999;0,0;987,0
2005;4;7;01;00;-0,8;12,5;39,8;-0,6;5,6;190,7;-6999;0,0;987,0
2005;4;7;01;15;-0,9;12,5;39,5;-0,6;5,3;201,1;-6999;0,0;987,0
2005;4;7;01;30;-1,0;12,3;39,7;-0,5;2,1;207,8;-6999;0,0;987,0
2005;4;7;01;45;-1,3;12,4;38,7;-0,6;4,4;203,9;-6999;0,0;986,0
2005;4;7;02;00;-1,3;12,5;38,3;-0,6;6,3;198,9;-6999;0,0;986,0
2005;4;7;02;15;-1,4;12,3;38,6;-0,6;4,7;188,0;-6999;0,0;986,0
2005;4;7;02;30;-1,5;12,2;38,6;-0,7;4,0;183,5;-6999;0,0;986,0
2005;4;7;02;45;-1,4;12,0;39,3;-0,7;1,9;193,7;-6999;0,0;986,0
2005;4;7;03;00;-1,3;11,6;40,7;-0,7;1,1;209,6;-6999;0,0;986,0
2005;4;7;03;15;-1,3;11,5;41,1;-0,7;0,0;192,5;-6999;0,0;986,0
2005;4;7;03;30;-1,3;11,4;41,4;-0,6;0,0;211,3;-6999;0,0;986,0
2005;4;7;03;45;-1,1;10,9;43,2;-0,6;0,0;206,2;-6999;0,0;985,0
2005;4;7;04;00;-1,2;10,4;44,3;-0,4;0,0;255,0;-6999;0,0;985,0
2005;4;7;04;15;-1,3;10,6;43,6;-0,2;0,0;311,1;-6999;0,0;985,0
2005;4;7;04;30;-1,3;10,5;43,7;-0,3;0,0;321,6;-6999;0,0;985,0
2005;4;7;04;45;-1,3;10,4;44,2;-0,2;0,0;328,2;-6999;0,0;985,0
2005;4;7;05;00;-1,1;9,4;47,7;-0,2;0,0;135,6;-6999;0,0;985,0
2005;4;7;05;15;-0,3;9,2;51,4;1,6;0,0;80,5;-6999;0,0;985,0
2005;4;7;05;30;-0,7;8,6;51,9;5,8;0,0;76,6;-6999;0,0;985,0
2005;4;7;05;45;-0,5;8,8;52,2;23,1;0,0;98,9;-6999;0,0;985,0
2005;4;7;06;00;-0,4;8,6;53,0;56,3;0,0;120,9;-6999;0,0;985,0
2005;4;7;06;15;0,0;8,8;54,0;74,9;0,0;51,3;-6999;0,0;985,0
2005;4;7;06;30;0,7;8,8;56,9;100,1;0,0;82,9;-6999;0,0;985,0
2005;4;7;06;45;0,9;8,6;58,4;144,6;0,0;107,4;-6999;0,0;985,0
2005;4;7;07;00;1,4;8,6;60,7;164,5;0,0;166,6;-6999;0,0;985,0
2005;4;7;07;15;1,8;9,2;59,8;154,7;0,0;141,6;-6999;0,0;985,0
2005;4;7;07;30;1,8;9,8;57,5;241,9;0,0;154,8;-6999;0,0;985,0
2005;4;7;07;45;2,1;10,7;55,4;216,9;0,0;122,5;-6999;0,0;985,0
2005;4;7;08;00;2,3;10,6;56,3;237,5;0,0;86,2;-6999;0,0;985,0
2005;4;7;08;15;2,6;11,1;55,7;257,2;0,0;111,4;-6999;0,0;985,0
2005;4;7;08;30;2,7;11,6;54,4;268,1;0,0;125,0;-6999;0,0;985,0
2005;4;7;08;45;2,8;11,7;54,5;290,3;0,0;103,6;-6999;0,0;984,0
2005;4;7;09;00;3,0;12,0;54,2;315,4;0,2;99,1;-6999;0,0;984,0
2005;4;7;09;15;3,0;12,2;53,3;324,2;0,9;94,0;-6999;0,0;984,0
2005;4;7;09;30;2,9;12,1;53,3;303,9;0,6;94,7;-6999;0,0;984,0
2005;4;7;09;45;3,0;12,8;51,3;377,4;1,6;96,1;-6999;0,0;984,0
2005;4;7;10;00;2,3;13,8;45,8;458,1;1,3;148,0;-6999;0,0;984,0
2005;4;7;10;15;1,9;13,9;44,2;505,9;3,4;153,8;-6999;0,0;984,0
2005;4;7;10;30;2,4;14,2;44,8;497,7;4,4;142,7;-6999;0,0;984,0
2005;4;7;10;45;2,8;15,0;44,0;675,0;3,8;152,3;-6999;0,0;984,0
2005;4;7;11;00;3,6;15,3;45,6;682,7;4,9;159,5;-6999;0,0;983,0
2005;4;7;11;15;3,8;15,6;45,2;655,2;5,8;157,7;-6999;0,0;983,0
2005;4;7;11;30;3,5;16,1;42,9;675,6;6,3;171,9;-6999;0,0;983,0
2005;4;7;11;45;3,9;16,4;43,2;534,0;7,5;138,1;-6999;0,0;982,0
2005;4;7;12;00;4,3;16,9;43,1;577,6;6,2;161,4;-6999;0,0;982,0
2005;4;7;12;15;3,9;17,1;41,5;484,0;6,7;157,3;-6999;0,0;982,0
2005;4;7;12;30;4,0;17,3;41,1;412,3;7,9;145,4;-6999;0,0;982,0
2005;4;7;12;45;3,6;17,5;39,5;498,9;9,8;154,5;-6999;0,0;982,0
2005;4;7;13;00;3,2;18,0;37,3;538,1;9,2;146,1;-6999;0,0;981,0
2005;4;7;13;15;2,8;18,0;36,1;459,9;11,7;150,0;-6999;0,0;981,0
2005;4;7;13;30;2,9;18,1;36,3;431,6;10,6;156,8;-6999;0,0;981,0
2005;4;7;13;45;3,0;18,5;35,6;524,4;9,8;156,4;-6999;0,0;981,0
2005;4;7;14;00;3,5;19,0;35,8;589,1;9,3;153,0;-6999;0,0;980,0
2005;4;7;14;15;3,4;18,9;35,6;540,7;12,1;150,9;-6999;0,0;980,0
2005;4;7;14;30;2,9;18,9;34,6;486,2;12,7;160,5;-6999;0,0;980,0
2005;4;7;14;45;3,3;18,9;35,5;542,9;13,8;145,4;-6999;0,0;979,0
2005;4;7;15;00;3,2;18,9;35,2;442,2;15,3;162,3;-6999;0,0;979,0
2005;4;7;15;15;3,3;18,8;35,6;351,9;13,2;158,2;-6999;0,0;979,0
2005;4;7;15;30;2,6;18,9;33,8;363,0;15,5;161,8;-6999;0,0;979,0
2005;4;7;15;45;2,7;18,8;34,2;318,9;14,5;169,9;-6999;0,0;979,0
2005;4;7;16;00;3,0;18,9;34,7;290,8;11,1;167,6;-6999;0,0;979,0
2005;4;7;16;15;3,1;18,6;35,7;216,8;14,0;172,1;-6999;0,0;978,0
2005;4;7;16;30;3,3;18,4;36,6;228,0;13,9;163,5;-6999;0,0;978,0
2005;4;7;16;45;4,0;18,5;38,1;288,0;13,1;172,2;-6999;0,0;978,0
2005;4;7;17;00;4,6;18,3;40,4;166,1;12,3;168,5;-6999;0,0;978,0
2005;4;7;17;15;4,7;18,0;41,4;109,6;12,6;167,8;-6999;0,0;978,0
2005;4;7;17;30;4,7;17,7;42,3;76,9;12,5;159,4;-6999;0,0;978,0
2005;4;7;17;45;5,0;17,6;43,4;48,5;9,5;159,6;-6999;0,0;978,0
2005;4;7;18;00;5,2;17,4;44,5;30,3;9,6;156,9;-6999;0,0;978,0
2005;4;7;18;15;5,2;17,1;45,5;16,8;8,2;150,4;-6999;0,0;977,0
2005;4;7;18;30;5,4;16,9;46,7;5,5;6,7;155,1;-6999;0,0;977,0
2005;4;7;18;45;5,5;16,5;48,0;0,9;4,0;167,1;-6999;0,0;977,0
2005;4;7;19;00;5,5;16,2;49,1;-0,5;7,2;154,0;-6999;0,0;977,0
2005;4;7;19;15;5,4;16,0;49,5;-0,5;7,3;155,4;-6999;0,0;977,0
2005;4;7;19;30;5,4;15,9;49,7;-0,7;7,8;156,3;-6999;0,0;977,0
2005;4;7;19;45;5,3;15,7;49,8;-0,7;6,8;151,8;-6999;0,0;977,0
2005;4;7;20;00;5,1;15,5;49,8;-0,6;5,4;150,1;-6999;0,0;977,0
2005;4;7;20;15;4,9;15,3;49,7;-0,7;4,5;155,2;-6999;0,0;977,0
2005;4;7;20;30;4,7;15,2;49,5;-0,7;2,9;150,6;-6999;0,0;977,0
2005;4;7;20;45;4,5;15,1;49,1;-0,6;3,3;146,9;-6999;0,0;976,0
2005;4;7;21;00;4,3;15,0;48,6;-0,7;3,2;148,3;-6999;0,0;976,0
2005;4;7;21;15;4,1;14,9;48,3;-0,6;4,1;151,2;-6999;0,0;976,0
2005;4;7;21;30;3,9;14,7;48,2;-0,7;3,3;140,1;-6999;0,0;976,0
2005;4;7;21;45;3,8;14,6;48,4;-0,8;0,9;151,2;-6999;0,0;976,0
2005;4;7;22;00;3,6;14,3;48,5;-0,6;1,2;158,0;-6999;0,0;976,0
2005;4;7;22;15;3,2;14,1;47,8;-0,7;3,8;157,8;-6999;0,0;976,0
2005;4;7;22;30;3,2;14,0;48,1;-0,8;0,8;163,9;-6999;0,0;976,0
2005;4;7;22;45;3,1;13,8;48,3;-0,7;2,2;162,6;-6999;0,0;976,0
2005;4;7;23;00;3,1;13,7;48,8;-0,7;0,2;145,6;-6999;0,0;976,0
2005;4;7;23;15;3,1;13,5;49,5;-0,6;0,5;126,1;-6999;0,0;976,0
2005;4;7;23;30;3,6;12,6;54,2;-0,4;0,0;268,9;-6999;0,0;975,0
2005;4;7;23;45;3,5;12,4;54,7;-0,3;0,0;351,5;-6999;0,0;975,0
2005;4;7;24;00;3,6;12,3;55,2;-0,4;0,0;352,2;-6999;0,0;975,0
2005;4;8;00;15;3,6;11,6;58,0;-0,5;0,0;202,1;-6999;0,0;975,0
2005;4;8;00;30;3,7;11,4;59,0;-0,6;0,0;296,1;-6999;0,0;975,0
2005;4;8;00;45;3,5;11,4;58,3;-0,3;0,7;133,8;-6999;0,0;975,0
2005;4;8;01;00;3,4;10,8;60,2;-0,4;0,0;225,0;-6999;0,0;975,0
2005;4;8;01;15;3,3;11,0;59,0;-0,3;0,0;228,1;-6999;0,0;975,0
2005;4;8;01;30;3,2;11,0;58,7;-0,4;0,0;269,4;-6999;0,0;975,0
2005;4;8;01;45;3,2;10,9;58,8;-0,3;0,0;251,2;-6999;0,0;975,0
2005;4;8;02;00;3,7;10,5;62,8;-0,5;0,0;268,5;-6999;0,0;974,0
2005;4;8;02;15;3,5;10,8;60,7;-0,5;0,0;283,0;-6999;0,0;974,0
2005;4;8;02;30;3,7;10,8;61,4;-0,5;0,1;235,0;-6999;0,0;974,0
2005;4;8;02;45;3,8;10,8;61,9;-0,5;0,4;254,2;-6999;0,0;974,0
2005;4;8;03;00;4,2;10,7;64,2;-0,5;0,3;263,0;-6999;0,0;974,0
2005;4;8;03;15;4,2;10,3;66,1;-0,5;1,3;277,4;-6999;0,0;974,0
2005;4;8;03;30;4,4;10,6;65,6;-0,5;8,0;309,5;-6999;0,0;974,0
2005;4;8;03;45;4,0;10,9;62,2;-0,5;8,7;291,2;-6999;0,0;974,0
2005;4;8;04;00;4,0;10,7;63,2;-0,6;8,9;299,0;-6999;0,0;974,0
2005;4;8;04;15;3,9;10,5;63,5;-0,5;9,9;303,8;-6999;0,0;974,0
2005;4;8;04;30;3,9;10,3;64,6;-0,5;5,0;290,7;-6999;0,0;974,0
2005;4;8;04;45;3,8;10,2;64,7;-0,6;3,3;301,1;-6999;0,0;974,0
2005;4;8;05;00;3,6;10,1;64,2;-0,4;8,0;305,7;-6999;0,0;974,0
2005;4;8;05;15;3,7;10,1;64,5;0,2;8,0;308,4;-6999;0,0;974,0
2005;4;8;05;30;3,7;10,0;64,9;2,1;5,1;309,1;-6999;0,0;974,0
2005;4;8;05;45;3,5;10,1;63,4;7,9;7,2;308,4;-6999;0,0;974,0
2005;4;8;06;00;3,2;10,0;62,7;17,4;7,0;302,6;-6999;0,0;974,0
2005;4;8;06;15;3,0;10,1;61,5;24,3;3,0;298,9;-6999;0,0;974,0
2005;4;8;06;30;3,0;10,0;61,6;30,4;2,8;307,6;-6999;0,0;974,0
2005;4;8;06;45;3,0;10,1;61,5;85,3;0,0;321,2;-6999;0,0;974,0
2005;4;8;07;00;3,2;10,4;60,9;175,0;4,0;320,5;-6999;0,0;974,0
2005;4;8;07;15;3,3;10,8;59,9;232,9;2,9;311,0;-6999;0,0;974,0
2005;4;8;07;30;3,1;11,4;56,5;272,5;0,9;304,9;-6999;0,0;974,0
2005;4;8;07;45;3,0;12,0;54,2;313,0;2,3;312,6;-6999;0,0;974,0
2005;4;8;08;00;3,2;12,7;52,3;358,1;1,5;299,4;-6999;0,0;974,0
2005;4;8;08;15;3,3;13,4;50,4;402,5;0,0;215,7;-6999;0,0;974,0
2005;4;8;08;30;3,6;13,9;49,7;422,9;1,3;220,8;-6999;0,0;974,0
2005;4;8;08;45;4,2;14,2;50,8;463,7;5,3;314,0;-6999;0,0;974,0
2005;4;8;09;00;4,4;14,4;51,1;495,0;7,0;314,5;-6999;0,0;974,0
2005;4;8;09;15;5,1;14,9;51,8;520,1;4,8;272,5;-6999;0,0;975,0
2005;4;8;09;30;5,1;15,4;50,1;539,4;1,1;246,8;-6999;0,0;975,0
2005;4;8;09;45;4,9;16,1;47,3;611,4;3,2;152,8;-6999;0,0;975,0
2005;4;8;10;00;4,6;15,8;47,2;614,6;6,2;94,6;-6999;0,0;974,0
2005;4;8;10;15;4,8;16,0;47,3;613,1;2,4;102,2;-6999;0,0;974,0
2005;4;8;10;30;4,8;16,2;46,8;617,9;5,2;90,2;-6999;0,0;974,0
2005;4;8;10;45;5,1;16,4;47,2;659,6;6,1;104,6;-6999;0,0;974,0
2005;4;8;11;00;5,0;16,1;47,7;634,2;6,6;102,8;-6999;0,0;975,0
2005;4;8;11;15;5,4;16,8;46,8;662,5;4,9;121,4;-6999;0,0;974,0
2005;4;8;11;30;5,6;16,9;47,1;686,9;5,3;116,9;-6999;0,0;974,0
2005;4;8;11;45;5,9;17,0;48,1;708,0;5,4;101,6;-6999;0,0;974,0
2005;4;8;12;00;6,5;17,5;48,4;724,0;6,0;108,4;-6999;0,0;974,0
2005;4;8;12;15;6,5;17,5;48,5;712,0;5,9;78,5;-6999;0,0;974,0
2005;4;8;12;30;7,1;17,9;49,1;523,7;6,0;116,8;-6999;0,0;974,0
2005;4;8;12;45;7,4;18,2;49,2;394,8;5,1;112,6;-6999;0,0;973,0
2005;4;8;13;00;7,2;18,1;48,9;398,8;5,2;104,8;-6999;0,0;973,0
2005;4;8;13;15;6,6;18,4;46,2;471,3;7,3;157,6;-6999;0,0;973,0
2005;4;8;13;30;6,4;18,8;44,2;581,0;5,2;141,3;-6999;0,0;973,0
2005;4;8;13;45;6,1;19,3;42,1;570,9;3,2;146,8;-6999;0,0;973,0
2005;4;8;14;00;5,7;18,9;41,9;447,0;9,4;165,1;-6999;0,0;972,0
2005;4;8;14;15;5,8;18,7;42,9;300,7;5,4;191,5;-6999;0,0;972,0
2005;4;8;14;30;6,0;18,5;43,9;235,0;3,4;193,6;-6999;0,0;972,0
2005;4;8;14;45;6,3;19,0;43,4;272,3;2,2;160,0;-6999;0,0;972,0
2005;4;8;15;00;6,2;18,8;43,8;137,6;5,8;169,1;-6999;0,0;972,0
2005;4;8;15;15;6,1;18,6;44,1;60,0;5,2;147,5;-6999;0,0;971,0
2005;4;8;15;30;6,1;18,5;44,1;54,0;4,7;158,2;-6999;0,0;971,0
2005;4;8;15;45;6,3;18,7;44,2;98,8;0,0;139,0;-6999;0,0;971,0
2005;4;8;16;00;6,5;18,9;44,2;211,3;0,3;194,1;-6999;0,0;971,0
2005;4;8;16;15;6,4;18,8;44,3;155,5;0,0;193,0;-6999;0,0;971,0
2005;4;8;16;30;6,3;18,5;44,9;174,8;0,0;181,5;-6999;0,0;971,0
2005;4;8;16;45;6,1;18,0;45,7;168,7;0,0;181,3;-6999;0,0;971,0
2005;4;8;17;00;6,0;17,7;46,1;181,6;0,0;192,1;-6999;0,0;970,0
2005;4;8;17;15;5,8;17,5;46,0;129,6;0,0;186,7;-6999;0,0;970,0
2005;4;8;17;30;5,6;17,3;46,1;76,1;0,0;186,6;-6999;0,0;970,0
2005;4;8;17;45;5,4;17,2;45,8;49,8;0,0;186,9;-6999;0,0;970,0
2005;4;8;18;00;5,2;17,1;45,4;30,0;0,0;184,6;-6999;0,0;970,0
2005;4;8;18;15;4,9;16,8;45,2;18,6;0,0;180,5;-6999;0,0;970,0
2005;4;8;18;30;4,7;16,5;45,5;6,0;0,0;182,3;-6999;0,0;970,0
2005;4;8;18;45;4,7;16,3;46,0;1,7;0,0;185,4;-6999;0,0;970,0
2005;4;8;19;00;4,5;16,0;46,4;-0,3;0,0;188,5;-6999;0,0;971,0
2005;4;8;19;15;7,1;15,4;57,6;-0,6;0,0;259,0;-6999;0,0;971,0
2005;4;8;19;30;9,6;14,1;74,4;-0,3;0,0;257,0;-6999;0,0;972,0
2005;4;8;19;45;9,8;13,4;79,0;0,0;0,0;270,0;-6999;0,0;972,0
2005;4;8;20;00;9,8;12,8;82,1;0,0;0,0;271,8;-6999;0,0;972,0
2005;4;8;20;15;9,9;12,3;85,1;0,0;0,0;274,2;-6999;0,0;973,0
2005;4;8;20;30;9,8;12,1;85,6;0,0;0,0;270,3;-6999;0,0;973,0
2005;4;8;20;45;9,5;11,8;85,7;0,0;0,0;272,7;-6999;0,0;973,0
2005;4;8;21;00;8,9;11,2;85,5;0,0;0,0;277,4;-6999;0,0;974,0
2005;4;8;21;15;8,5;10,9;85,4;0,0;0,0;278,8;-6999;0,0;974,0
2005;4;8;21;30;8,4;10,7;85,5;0,0;0,0;280,6;-6999;0,0;974,0
2005;4;8;21;45;8,4;10,6;86,0;0,0;0,0;281,3;-6999;0,0;974,0
2005;4;8;22;00;8,3;10,4;86,6;0,0;0,0;294,3;-6999;0,0;974,0
2005;4;8;22;15;8,2;10,3;86,8;0,0;0,0;293,3;-6999;0,0;974,0
2005;4;8;22;30;8,0;10,1;86,8;0,0;0,0;287,9;-6999;0,0;974,0
2005;4;8;22;45;7,7;9,9;86,4;0,0;0,0;288,5;-6999;0,0;975,0
2005;4;8;23;00;7,4;9,8;85,1;0,0;0,0;287,2;-6999;0,0;975,0
2005;4;8;23;15;7,4;9,6;85,9;0,0;0,0;288,8;-6999;0,0;975,0
2005;4;8;23;30;7,3;9,4;86,9;0,0;0,0;298,6;-6999;0,0;975,0
2005;4;8;23;45;7,1;9,2;87,0;0,0;0,0;302,7;-6999;0,0;975,0
2005;4;8;24;00;6,7;9,1;85,2;0,0;0,0;293,8;-6999;0,0;975,0
2005;4;9;00;15;6,7;9,1;84,8;0,0;0,0;242,6;-6999;0,0;975,0
2005;4;9;00;30;6,6;9,1;84,4;0,0;0,0;257,8;-6999;0,0;976,0
2005;4;9;00;45;6,5;9,1;84,0;0,0;0,0;308,6;-6999;0,0;976,0
2005;4;9;01;00;6,6;9,0;84,8;0,0;0,0;303,7;-6999;0,0;975,0
2005;4;9;01;15;6,7;8,8;86,6;0,0;0,0;305,1;-6999;0,0;975,0
2005;4;9;01;30;6,7;8,7;87,3;0,0;0,0;304,7;-6999;0,0;975,0
2005;4;9;01;45;6,5;8,6;86,7;0,0;0,0;301,3;-6999;0,0;975,0
2005;4;9;02;00;6,4;8,5;86,4;0,0;0,0;301,1;-6999;0,0;976,0
2005;4;9;02;15;6,2;8,4;86,2;0,0;0,0;312,9;-6999;0,0;976,0
2005;4;9;02;30;6,3;8,3;87,0;0,0;0,0;308,1;-6999;0,0;976,0
2005;4;9;02;45;6,4;8,3;87,7;0,0;0,0;311,3;-6999;0,0;976,0
2005;4;9;03;00;6,4;8,2;88,3;0,0;0,0;315,0;-6999;0,0;975,0
2005;4;9;03;15;6,2;8,1;88,0;0,0;0,0;308,5;-6999;0,0;975,0
2005;4;9;03;30;6,0;8,1;86,6;0,0;0,0;311,1;-6999;0,0;975,0
2005;4;9;03;45;5,9;8,1;85,9;0,0;0,0;306,2;-6999;0,0;975,0
2005;4;9;04;00;5,7;8,0;85,6;0,0;0,0;309,4;-6999;0,0;975,0
2005;4;9;04;15;5,7;7,9;85,8;0,0;0,0;312,1;-6999;0,0;975,0
2005;4;9;04;30;5,6;7,8;85,9;0,0;0,0;318,9;-6999;0,0;975,0
2005;4;9;04;45;5,5;7,8;85,1;0,0;0,0;312,4;-6999;0,0;975,0
2005;4;9;05;00;5,4;7,7;85,2;0,0;0,0;309,9;-6999;0,0;975,0
2005;4;9;05;15;5,5;7,4;88,0;0,0;0,0;315,1;-6999;0,0;975,0
2005;4;9;05;30;5,6;7,3;88,9;0,0;0,0;310,1;-6999;1,0;975,0
2005;4;9;05;45;5,8;7,2;90,5;1,0;0,0;307,8;-6999;0,0;976,0
2005;4;9;06;00;5,8;7,0;92,1;6,0;0,0;307,9;-6999;2,0;976,0
2005;4;9;06;15;5,9;6,8;93,8;12,1;0,0;310,7;-6999;3,0;976,0
2005;4;9;06;30;5,9;6,8;94,1;17,1;0,0;310,0;-6999;0,0;976,0
2005;4;9;06;45;5,9;6,8;93,9;25,5;0,0;311,1;-6999;1,0;976,0
2005;4;9;07;00;6,0;6,9;94,0;42,7;0,0;311,7;-6999;2,0;976,0
2005;4;9;07;15;6,0;6,8;94,6;83,2;0,0;321,0;-6999;0,0;976,0
2005;4;9;07;30;6,1;7,0;94,3;51,7;0,0;325,3;-6999;0,0;976,0
2005;4;9;07;45;6,2;7,1;94,1;82,5;0,0;323,3;-6999;1,0;976,0
2005;4;9;08;00;6,1;7,1;93,5;75,3;0,0;325,3;-6999;0,0;976,0
2005;4;9;08;15;6,1;7,1;93,5;78,7;0,0;310,9;-6999;2,0;976,0
2005;4;9;08;30;6,3;7,2;94,0;133,4;0,0;313,4;-6999;1,0;976,0
2005;4;9;08;45;6,2;7,2;93,6;94,3;0,0;309,9;-6999;1,0;977,0
2005;4;9;09;00;6,1;7,1;93,5;84,3;0,0;310,0;-6999;0,0;977,0
2005;4;9;09;15;6,2;7,1;93,8;69,1;0,0;313,5;-6999;0,0;977,0
2005;4;9;09;30;6,0;6,9;93,8;56,0;0,0;312,7;-6999;0,0;977,0
2005;4;9;09;45;6,0;6,9;93,9;84,7;0,0;314,2;-6999;0,0;977,0
2005;4;9;10;00;6,0;6,9;93,7;96,4;0,0;313,2;-6999;0,0;977,0
2005;4;9;10;15;5,9;6,9;93,5;102,7;0,0;313,5;-6999;0,0;977,0
2005;4;9;10;30;6,0;7,0;93,5;91,2;0,0;315,5;-6999;0,0;977,0
2005;4;9;10;45;5,9;7,0;92,8;96,5;0,0;311,5;-6999;0,0;977,0
2005;4;9;11;00;5,8;7,1;91,7;88,0;0,0;305,8;-6999;0,0;977,0
2005;4;9;11;15;5,9;7,2;91,2;105,7;0,0;316,1;-6999;0,0;977,0
2005;4;9;11;30;5,9;7,1;91,9;74,6;0,0;310,7;-6999;0,0;977,0
2005;4;9;11;45;6,0;7,1;93,0;74,3;0,0;299,2;-6999;1,0;978,0
2005;4;9;12;00;6,1;7,0;94,1;111,5;0,0;304,7;-6999;5,0;978,0
2005;4;9;12;15;6,2;6,9;95,6;140,2;0,0;305,8;-6999;4,0;978,0
2005;4;9;12;30;6,7;7,2;96,4;189,2;0,0;305,1;-6999;3,0;978,0
2005;4;9;12;45;6,8;7,3;96,4;243,4;0,0;302,7;-6999;1,0;978,0
2005;4;9;13;00;6,5;7,2;95,5;207,5;0,0;313,5;-6999;0,0;978,0
2005;4;9;13;15;6,1;7,0;93,9;172,9;0,0;309,8;-6999;0,0;978,0
2005;4;9;13;30;5,9;6,9;93,6;161,6;0,0;304,1;-6999;0,0;978,0
2005;4;9;13;45;6,1;7,0;94,0;197,6;0,0;303,5;-6999;0,0;978,0
2005;4;9;14;00;6,1;7,1;93,6;190,8;0,0;302,1;-6999;1,0;978,0
2005;4;9;14;15;6,3;7,3;93,4;212,8;0,0;312,3;-6999;0,0;978,0
2005;4;9;14;30;6,5;7,5;93,1;186,9;0,0;312,5;-6999;0,0;978,0
2005;4;9;14;45;6,3;7,4;92,5;73,1;0,0;305,6;-6999;0,0;978,0
2005;4;9;15;00;6,3;7,5;92,4;62,0;0,0;302,4;-6999;2,0;978,0
2005;4;9;15;15;6,2;7,2;93,2;39,5;0,0;306,8;-6999;3,0;979,0
2005;4;9;15;30;6,5;7,3;94,4;37,3;0,0;301,5;-6999;3,0;979,0
2005;4;9;15;45;6,6;7,4;94,7;57,7;0,0;298,7;-6999;3,0;979,0
2005;4;9;16;00;6,6;7,2;95,9;61,4;0,0;288,7;-6999;3,0;979,0
2005;4;9;16;15;6,6;7,1;96,3;49,4;0,0;300,9;-6999;3,0;979,0
2005;4;9;16;30;6,6;7,1;96,8;71,1;0,0;297,2;-6999;1,0;979,0
2005;4;9;16;45;6,4;6,9;96,6;41,2;0,0;297,3;-6999;2,0;979,0
2005;4;9;17;00;6,2;6,7;96,9;14,1;0,0;291,1;-6999;2,0;979,0
2005;4;9;17;15;6,0;6,4;97,5;7,2;0,0;296,3;-6999;5,0;980,0
2005;4;9;17;30;5,8;6,1;98,2;13,5;0,0;296,1;-6999;6,0;980,0
2005;4;9;17;45;6,0;6,1;99,1;17,9;0,0;297,2;-6999;3,0;980,0
2005;4;9;18;00;6,1;6,1;99,8;11,5;0,0;291,6;-6999;1,0;981,0
2005;4;9;18;15;6,1;6,1;100,0;5,2;0,0;303,7;-6999;1,0;981,0
2005;4;9;18;30;6,1;6,1;100,0;0,0;0,0;302,9;-6999;2,0;981,0
2005;4;9;18;45;6,1;6,1;100,0;0,0;0,0;306,9;-6999;1,0;981,0
2005;4;9;19;00;6,1;6,1;100,0;0,0;0,0;315,0;-6999;1,0;981,0
2005;4;9;19;15;6,2;6,3;99,4;0,0;0,0;312,3;-6999;0,0;982,0
2005;4;9;19;30;5,9;6,2;97,9;0,0;0,0;318,6;-6999;0,0;982,0
